idx,n,m,heur_greedy,heur_ls,exact,gap_exact_minus_ls,status,solve_time_sec,graph6
689,20,54,14,16,16,0,OPTIMAL,0.1056,S~dWWK@?GB_L@U?C__YG@qwC??w@bW?@K
690,20,54,16,16,16,0,OPTIMAL,0.0986,S~t[seB?OaaBCd?__WGAb??s?OW?cW?CS
691,20,54,13,16,16,0,OPTIMAL,0.1596,S|KHZL@OWBaCCH?W_gGGFF?cK?GO?]`G?
692,20,54,16,16,16,0,OPTIMAL,0.0984,S}lwy_D?W__J?TCRAGG_QDM??WGH?QJ??
693,20,54,15,16,16,0,OPTIMAL,0.0842,S{EWO[L`sCtP_BW@J?g_@O?NO?W_?k_?G
694,20,54,15,15,15,0,OPTIMAL,0.2694,S~dY]DBOG@_T?J?HgR_?p?AMH??U?GA?K
695,20,54,17,17,17,0,OPTIMAL,0.0172,S~m[W[LBGJ?L?R?XT?@O@I??G?WO?h??w
696,20,54,15,16,16,0,OPTIMAL,0.0820,S}kOwKJIGBcBWBTQ_@Y?Es?@O?M??Q??S
697,20,54,16,16,16,0,OPTIMAL,0.0704,S|lqGnO_I@w@OB_BOBG?pSw?O_G@?W??[
698,20,54,17,17,17,0,OPTIMAL,0.0173,S|KhHKaGGw?@cAOBw?K?FXnP_?H??X??K
699,20,54,16,16,16,0,OPTIMAL,0.0890,S|SxiWdHJ@GLOPu?H?GOBQ?GG?gO?[_A?
700,20,54,15,15,15,0,OPTIMAL,0.3755,S~VKkK]EGo`B?E?A_@g?h?DC?Ro?BG?BC
701,20,54,17,17,17,0,OPTIMAL,0.0225,S~mkXID_[@sIK?E?b?HOEc?@O?G_?]??W
702,20,54,16,16,16,0,OPTIMAL,0.1680,S|^Y]HDg@_cBGDKAA@G?R??[?@W?BS_o?
703,20,54,15,15,15,0,OPTIMAL,0.2985,S|KHXTepI@`?B@@D_aGGBeDQO??_?[??[
704,20,54,15,16,16,0,OPTIMAL,0.1126,S{ehXLasgD`oA`E_AQGCB??[OOc__C_?C
705,20,54,16,17,17,0,OPTIMAL,0.0164,S|cWwkRaCO`AAD?D`?_?g?@C?CG?_fwh{
706,20,54,17,17,17,0,OPTIMAL,0.0186,S|k{fd@?WB_LGSWKk?H?BG?S_@G@aEA??
707,20,54,16,17,17,0,OPTIMAL,0.0197,S~m[gkF?{G?p_`_B_?w?Fb?Ag?CO?L??G
708,20,54,15,16,16,0,OPTIMAL,0.0658,S|kPgka@_D_T?J@M?CKgAc?F_`u??M??C
709,20,54,15,16,16,0,OPTIMAL,0.1791,S|EKW[I_k@oD_@?H`CKo?A?]?BW??~w??
710,20,54,17,17,17,0,OPTIMAL,0.0422,S}lww[UDG`_eC?S?g?]_DC?cO?W_CO?CS
711,20,54,15,16,16,0,OPTIMAL,0.1036,S|CzZDIeI@gD?J?HgBA?`o?F??M??K?_o
712,20,54,13,15,15,0,OPTIMAL,0.4186,S|KkKcM@gFAHC@?B_DG?F??cG__oD~K??
713,20,54,16,16,16,0,OPTIMAL,0.1191,S|KksE@_GB_@?@?MQRoE\j_@_?J??M??W
714,20,54,16,16,16,0,OPTIMAL,0.1130,S~vI[WD?GHob_\_O_CO?D?Oc@_w@D??k?
715,20,54,15,16,16,0,OPTIMAL,0.0856,S~loiCFPWB_F?F?U?I?AB??[?PiE?Ac?C
716,20,54,16,16,16,0,OPTIMAL,0.0939,S~\kCcBCWA_F?ZCS?II`_S?FA_Q??gD?G
717,20,54,16,17,17,0,OPTIMAL,0.0197,S|LjMJ@OWB_L?X?W_J?APfOA@?GW?OO?S
718,20,54,14,15,15,0,OPTIMAL,0.4236,S~[wg[F@WUB@Ca?Ba?wk?s?@??M??K??[
719,20,54,17,17,17,0,OPTIMAL,0.0276,S~cWicRCiaAHroB?o?SO@A?k?AGO?WOCK
720,20,54,17,17,17,0,OPTIMAL,0.0269,S{ehZD`OOBgFOSUoY?K_@_?M??[??c_?c
721,20,54,16,17,17,0,OPTIMAL,0.0430,S~CYifMOk`A@C@?@_?g?H?@K?F?PZ_oEC
722,20,54,14,15,15,0,OPTIMAL,0.3650,S{kWXT`?yL_F?J?G_?w@JtAA??Gg?S_?W
723,20,54,16,16,16,0,OPTIMAL,0.1003,S~MWwOLBGWoc_H_W?C[?Fg?Q_?HAAPQ?C
724,20,54,16,16,16,0,OPTIMAL,0.1196,S|MOgMDcG`_FCw?I_@W_TC?fC?CG?Jw?G
725,20,54,14,16,16,0,OPTIMAL,0.0929,S~eYuUHAWB`E?L?H_CWOG?@C??W?GoOgw
726,20,54,16,17,17,0,OPTIMAL,0.0314,S|KOgcR?wqB@E@E?b?GOO@qF{?Z??H??K
727,20,54,16,16,16,0,OPTIMAL,0.0697,S|kPjF@@oE_J?R@[OcGGa@?YS?c_?K??K
728,20,54,15,16,16,0,OPTIMAL,0.0926,S~mWg[D?wB_uEOE?aWO_D??kO?r_?E_??
729,20,54,16,16,16,0,OPTIMAL,0.1074,S~aYySJQQ?g@o@_B`@?O`?EK?GgORCOAC
730,20,54,14,16,16,0,OPTIMAL,0.0657,S|cGwkRCOa_I?@?T@g_O@A?N_?D_kKOLc
731,20,54,17,17,17,0,OPTIMAL,0.0278,S}elKMaH`WC`]AGAb?Q_Cs?@O?K_?S??S
732,20,54,15,16,16,0,OPTIMAL,0.0964,S{CWwmSDLHD`]@G@_?w?LB@@OAE??K_?K
733,20,54,16,16,16,0,OPTIMAL,0.1058,S~TIIDBOO}?H?P?P_GW?W?@CWG?EOEa{o
734,20,54,16,16,16,0,OPTIMAL,0.1296,S~SI]LBOi@gKoOcOOGK?BCOOP?GI?Gw?K
735,20,54,14,16,16,0,OPTIMAL,0.1003,S{EWw]cBH@_FGEMCo?GoAC?WO?k_@N?B?
736,20,54,15,16,16,0,OPTIMAL,0.0863,S|c[[UH@_?_R_b_A_@[?QdEC[??W?No??
737,20,54,13,16,16,0,OPTIMAL,0.1050,S~tGGCF?WH`b?DA@bIWo@S?H??iK@GE@C
738,20,54,15,16,16,0,OPTIMAL,0.0829,S{lygdBOYAgHo@_?o?GAM?@c?@Oa?k_BK
739,20,54,15,17,17,0,OPTIMAL,0.0173,S~u[WMB`WI_ha_a?oOS?D??k?AW??{C@?
740,20,54,14,16,16,0,OPTIMAL,0.0751,S~MWwsXB?Woa_D_@sAT?@ICGg?H??W??[
741,20,54,15,17,17,0,OPTIMAL,0.0193,S|LkyNBE__APC`C_oOc?W?@K??{?@k_O_
742,20,54,15,16,16,0,OPTIMAL,0.0802,S~DWYKBOY@g@C_C_b?GOB?_SI?WS?Md[?
743,20,54,16,16,16,0,OPTIMAL,0.1253,S|kyeER[A?g@OBO@g?aC@C_CO[w?WG__G
744,20,54,15,16,16,0,OPTIMAL,0.0879,S{kzHKFTe?oBcDc?b_?g@C?K??g_?W_@K
745,20,54,15,17,17,0,OPTIMAL,0.0302,S{lhWxT@WB_esGo?a?O`@?GK?_g@DK_C?
746,20,54,17,18,18,0,OPTIMAL,0.0071,S~uO{KJaKOp@_B_Ao?[?o_AE@o?B?KI??
747,20,54,17,17,17,0,OPTIMAL,0.0484,S|CWg[WCG@_Du^[o_?Y?BO?T?Aq?CG?DG
748,20,54,16,16,16,0,OPTIMAL,0.1654,S|kscEPCK?_F_J?HqB?d??wCB?GE?Nk??
749,20,54,16,16,16,0,OPTIMAL,0.0896,S~tYWxSCG@_dD@CFa?W?FOG@C_?@?Y??[
750,20,54,18,18,18,0,OPTIMAL,0.0037,S~miaEQ?g@_D_H?@_?g?Bov~??I??W??[
751,20,54,13,16,16,0,OPTIMAL,0.1295,S}mWzPHEI?_FOJ?H_Cg@HSE??WG?_]_??
752,20,54,17,17,17,0,OPTIMAL,0.0441,S|KWwgOoC_q@CMCA_EO@DOKH|_J??I??K
753,20,54,16,17,17,0,OPTIMAL,0.0316,S|SGYTBoi@_F@c_Cr_WW@E?Hw?B??I??K
754,20,54,14,16,16,0,OPTIMAL,0.1360,S|\WkeP_O?_H?F?T_X_CP?eE?OK??]K?S
755,20,54,15,16,16,0,OPTIMAL,0.1575,S{KWGmR_l[f?I@G@a?_?Hw@MO?k_?G_?K
756,20,54,15,15,15,0,OPTIMAL,0.6484,S~miaF@O[FQ@CBC?aOGCP?AC?@w?BG?UW
757,20,54,17,17,17,0,OPTIMAL,0.0344,S~TGIKF@iE?PB?C?a?WWCB?CC?WoDEk]?
758,20,54,16,16,16,0,OPTIMAL,0.1187,S~u[W[LA[gA`D@@@__WGD@@OC@G?AW?AS
759,20,54,14,16,16,0,OPTIMAL,0.1801,S~tKO[Fo_Dgd?@??_?y?JOCC?]G?Ew?KG
760,20,54,14,16,16,0,OPTIMAL,0.1117,S~lOge@cK@oB?FC[WC?B@?GLF?Q?@G?@k
761,20,54,16,16,16,0,OPTIMAL,0.0815,S~T]OOJ?{Co@AV?B_BSo?c?EGES??g??k
762,20,54,17,17,17,0,OPTIMAL,0.0221,S~SxYSb?wDcSWWW?`W?S@?_K??wC@OE@?
763,20,54,17,17,17,0,OPTIMAL,0.0191,S|KWgKO?G`_B?F?BAD?`@sFP~oJ??I??K
764,20,54,16,16,16,0,OPTIMAL,0.1782,S~\iHKbGZDK@W@W?_TAK?s?@O?I_?G_?K
765,20,54,15,16,16,0,OPTIMAL,0.0715,S~mXpSbsC_oA?D?DgAU?DO?M?ES?GG?GK
766,20,54,17,17,17,0,OPTIMAL,0.0330,S{ehw[YCf?URGBG@c?W?F??s?AW?Ch?D?
767,20,54,16,17,17,0,OPTIMAL,0.0206,S|KOgcPCGo_B?FAB?@g^iA?UO?Fw?j??C
768,20,54,17,17,17,0,OPTIMAL,0.0161,S~uCKTJ@gDgEODpC_AWK_@_CAOOC_KGA?
769,20,54,14,16,16,0,OPTIMAL,0.0785,S~uI[L@?w@?D?L?D_AWCyOiCA?W?OuB??
770,20,54,16,17,17,0,OPTIMAL,0.0212,S~tWw[UAAO`BABQAH?GOBoAAGOGO_G?oW
771,20,54,14,15,15,0,OPTIMAL,0.3433,S|CxZD`GWUGH?RqBW?K?B??[??{oAC_?C
772,20,54,16,16,16,0,OPTIMAL,0.1103,S|mlHLoSM_q@c@??_?{?J_@E??[??[?E_
773,20,54,16,17,17,0,OPTIMAL,0.0728,S{kXZKb?wEkGGPtOQ?Gg?E?CK?WW?Gg?_
774,20,54,15,16,16,0,OPTIMAL,0.1345,S~\iOSLOwHgB@B@A_`IGKs?A??K_?S??[
775,20,54,17,17,17,0,OPTIMAL,0.0356,S|KxXOh?PAc@GBW@K?Mqi?@S?[OA_c_?_
776,20,54,15,17,17,0,OPTIMAL,0.0260,S~dYicRrE?gB?F?BgA_?hBCAW?C_?K_?C
777,20,54,17,17,17,0,OPTIMAL,0.0258,S~K[gMB_k@sC_H_GoCG@B_GG?_hZGE_??
778,20,54,15,16,16,0,OPTIMAL,0.0591,S~dGydFOWB_L?U@gW_E?@B?IG?ko?B_??
779,20,54,13,16,16,0,OPTIMAL,0.0795,S}EW[M`WGVjB?D?B_BW?F??[?AoOWE_??
780,20,54,15,16,16,0,OPTIMAL,0.2702,S|eKKCBOE?oJ?T?C_AW?F??s?@Z~eA?_C
781,20,54,17,17,17,0,OPTIMAL,0.0270,S}kzib@_[_oB_BCUGG?a@CODO?q_?I?@G
782,20,54,16,16,16,0,OPTIMAL,0.1168,S|LmW]GAkDrC_@c?q?G_EC?CO?G?Cw_KK
783,20,54,16,16,16,0,OPTIMAL,0.1112,S~[xhWhsC__@CBC@_AG_BCCC?Ow?j??wC
784,20,54,16,16,16,0,OPTIMAL,0.1034,S|\IWWXAWP_F?F?B_@g?kAE?O_?`?Mj?G
785,20,54,15,16,16,0,OPTIMAL,0.0874,S{ekZH@BWP_F?FCIB@GOP?AKO@??AM`AK
786,20,54,16,16,16,0,OPTIMAL,0.1496,S|KOgKD?Wg?`@@C?a?W_P?Bk?AmgEB~_C
787,20,54,16,17,17,0,OPTIMAL,0.0441,S|\GwC@?]_IxC`?`_WGE@?WW?DGBgW?GK
788,20,54,16,16,16,0,OPTIMAL,0.0690,S}liyKF@WB_L?K?E_DWH_@CC?OW?_gI_?
789,20,54,17,17,17,0,OPTIMAL,0.0201,S~mhGKD@GHoag\?o_WGABG_po?B??J??C
790,20,54,16,16,16,0,OPTIMAL,0.0895,S}mW{iP`OIp_a@U?D?H?BG?S_?X??Z?AO
791,20,54,16,16,16,0,OPTIMAL,0.1088,S~vKs_RCWd?[?h?pOWKa?C?CO?Wa?oA?c
792,20,54,15,17,17,0,OPTIMAL,0.0435,S|CxHLA?h?_RGbWMGS?_@E_KM?M_?A_@c
793,20,54,17,17,17,0,OPTIMAL,0.0322,S}ejzD`O]_O@_@c?a?W_BC?KOA__@G_[G
794,20,54,17,17,17,0,OPTIMAL,0.0358,S}E\JsFBOH_L?V?S`A?W@@CKX??o?Go?C
795,20,54,14,16,16,0,OPTIMAL,0.1396,S~[xgkFJ@?_b?B@@c`XG@G?K_?W??}_??
796,20,54,16,16,16,0,OPTIMAL,0.0917,S|KWGGD?^?QxC\D?__WGB@GG?ah[W??WC
797,20,54,16,17,17,0,OPTIMAL,0.0253,S|\]MEA_gD_F?JcGACG`@CGCS_GL?GD?C
798,20,54,16,16,16,0,OPTIMAL,0.1072,S}ljIKF@gF?L?J?H_Ciw?S??O?G_?]_?W
799,20,54,16,16,16,0,OPTIMAL,0.0695,S|c[W[E?kCoPcADGa?W?s?Ac?RO@aNo??
800,20,54,16,17,17,0,OPTIMAL,0.0255,S|^GKMD_[EOH_A?a_?W[?@_CY?ScFG_?K
801,20,54,16,16,16,0,OPTIMAL,0.0824,S~u[[K@@WH_|?p?O_OWEB?_KA?gBG?@GC
802,20,54,17,17,17,0,OPTIMAL,0.0211,S{m[W]A@gK_e`H`?o?Zo?I?D_?U_?c_?C
803,20,54,17,17,17,0,OPTIMAL,0.0214,S|kw`CBCh_cNGoGOoOOECC_GQ?K_@V?D?
804,20,54,15,16,16,0,OPTIMAL,0.1341,S|lphdcWJ?w_D?@@_?W?J?@K??{_LO?@S
805,20,54,15,16,16,0,OPTIMAL,0.1011,S~u[gkRCgD_Q?F?a_OwCgq?A??G??[O?[
806,20,54,15,15,15,0,OPTIMAL,0.2874,S{K[gMB?|BDh?R?B_@Zo?I?CG?WO?]_?_
807,20,54,16,16,16,0,OPTIMAL,0.1593,S|\jIq@OYAwA?L?K_A[@KcW?@_GB?G@?W
808,20,54,16,16,16,0,OPTIMAL,0.1479,S|CwzWdHMQP@E@_@q?[_@_?K??{??o_@_
809,20,54,14,15,15,0,OPTIMAL,0.3376,S|LhWxD@]@W@?W?Io@[?D_?MO?O_CgaCC
810,20,54,16,16,16,0,OPTIMAL,0.0822,S~d][C@?GA_N?R?B_Go?L?@c?sCV??FoC
811,20,54,15,16,16,0,OPTIMAL,0.0949,S|\WGKDCGk_F?F?z?CgEATKB??M??K_?W
812,20,54,16,16,16,0,OPTIMAL,0.0992,S~vMKEB_WB_o?p?O_?g?H?@o?@g?H[IJ_
813,20,54,17,17,17,0,OPTIMAL,0.0400,S~vKCEDPIBgHOB?pG?iCB?_D??W??}C?W
814,20,54,17,17,17,0,OPTIMAL,0.0416,S~u[[O@AYPh@_YOAw?K?F_?M@ACA?KQ??
815,20,54,15,16,16,0,OPTIMAL,0.0958,S|CXiKbWYY?hOAAAb?WOBs?@OAi??W_?W
816,20,54,16,16,16,0,OPTIMAL,0.0945,S~\GG[J?gPd@ABX`C?h?B?fOA@M_?E??C
817,20,54,16,17,17,0,OPTIMAL,0.0176,S{kxHD@GZ@y{c@@`B_?gGC@COCG?GW_GG
818,20,54,16,16,16,0,OPTIMAL,0.0886,S|hjKXDoWoP@cBc?q?HOOAAC?GW?Oh_O_
819,20,54,16,16,16,0,OPTIMAL,0.0812,S|CGG}VcG`_F?LCE?BGb?}?AK_K@?K@?C
820,20,54,16,16,16,0,OPTIMAL,0.0893,S|kk\CbHj_W@_B?B_?{?Kc?_O?G_?G_S[
821,20,54,16,16,16,0,OPTIMAL,0.1211,S|CWwW@ARjK@GB?B_@X?SW@?_CM?OCroC
822,20,54,15,16,16,0,OPTIMAL,0.0781,S|CWOCWsC_cAO@?@_?h?HW?|?U@}g?v_C
823,20,54,15,16,16,0,OPTIMAL,0.0714,S}lxXCB?GD`RI@A@`?h?K?@c`sOw?E_??
824,20,54,18,18,18,0,OPTIMAL,0.0045,S~d][UWcGpADEAE?a?WOAC?SW?WOE?OAC
825,20,54,17,17,17,0,OPTIMAL,0.0438,S|Lm}F@_[AoH?R?PoO?c@?_KA?[_?c?@c
826,20,54,15,16,16,0,OPTIMAL,0.1533,S|LiG[LAoob@CE??y?C_@_?LO?aceG_EC
827,20,54,15,16,16,0,OPTIMAL,0.0988,SxLHXTe@iO@@B@P?g@y?BuAAo?Go?OO?S
828,20,54,15,16,16,0,OPTIMAL,0.0805,S}ckXMBgGBcBGR^?@_GGBS?@??I??M_?[
829,20,54,17,17,17,0,OPTIMAL,0.0277,S~SGwsE@G@_S?`?@_OoDGdnrK?M??K??K
830,20,54,15,16,16,0,OPTIMAL,0.2009,S~\hZGdHHA?H?X?P_?o@DGGC_?X?Xm_??
831,20,54,17,17,17,0,OPTIMAL,0.0218,S{kxYGdWWBwGOPc@?g__JD??C?g_@w_A_
832,20,54,15,16,16,0,OPTIMAL,0.0797,S|CyXKF@jEZOO`O@q?c_@_?K??{?@S?@C
833,20,54,15,16,16,0,OPTIMAL,0.1025,S{E\ZD`E_E_JOTOOg?O?dCCKO?M_@[_?C
834,20,54,16,16,16,0,OPTIMAL,0.0927,S{kwwgdHHBCD?JWAW?K?R_AE??[aOS??S
835,20,54,16,17,17,0,OPTIMAL,0.0146,S~SwzZ?cK@oB_DSCGEG?b?CT?@a@@E@??
836,20,54,16,16,16,0,OPTIMAL,0.0933,S~vKCKF?gHg`@BOfG?i?HO?NA@CC?GC?K
837,20,54,17,17,17,0,OPTIMAL,0.0252,S|KHXTEGj@gDOG?G_Ci?NO?f[_A@?GH?G
838,20,54,14,16,16,0,OPTIMAL,0.1466,S|CwXK`?{?_O?d?F_BKCYc?CY?Wo?N@o?
839,20,54,16,16,16,0,OPTIMAL,0.0889,S~vCY\DpE?oB?F?A_AW?d?EW?@g?U??EC
840,20,54,16,16,16,0,OPTIMAL,0.1159,S~TIICSDGg``@BEB?@g?R??[?Go?@mn??
841,20,54,15,16,16,0,OPTIMAL,0.1088,S|kogsB?WO_JAPA@`@g?JJm@o?E_?K_?C
842,20,54,15,16,16,0,OPTIMAL,0.0791,S}kzGlP?wE_JOk?ciCA_@s?B??K??[_?O
843,20,54,15,16,16,0,OPTIMAL,0.0639,S~\UCEP_WbA`CB@B?xIK@O_DA?IC?I??K
844,20,54,14,16,16,0,OPTIMAL,0.0714,S~SyXKFOPAkB?FOs?WGAB??[M?Ao?E_??
845,20,54,15,16,16,0,OPTIMAL,0.0801,S|CxXKFG_o?@?@CBA@K_Mw?AiWK??g?[k
846,20,54,15,16,16,0,OPTIMAL,0.0776,S~vGsURcGdAD?JCB??g?B??[?HO?Xg?OK
847,20,54,16,16,16,0,OPTIMAL,0.1022,S~kwy`PSI_yG_@O@_?}?A_?D??]??[?E_
848,20,54,16,16,16,0,OPTIMAL,0.0913,S|CXj^@AWQ_J?ReKOCK_Ac?EO?G_?W_?o
849,20,54,17,17,17,0,OPTIMAL,0.0232,S~TYYTGAGOR?E@a@@?m?AQMSGGG?AWOAK
850,20,54,14,16,16,0,OPTIMAL,0.1360,S~TGGC@?W]R?p__@`WwR@AACG?WBooAOC
851,20,54,16,17,17,0,OPTIMAL,0.0284,S~\jILOSI_gC?L?HgAo?L?@L?_?`?E`?K
852,20,54,16,17,17,0,OPTIMAL,0.0533,S~VCgkT@WIbcQ@O?g_IG@P?CC?oGJ??MC
853,20,54,16,17,17,0,OPTIMAL,0.0197,S~CWglQCg`wC?g?G_Cg@Bb`w?Ck?GSo?O
854,20,54,16,16,16,0,OPTIMAL,0.1157,S~vIGCF@WYgX?B?B`@OODQ@dE?AG?I??K
855,20,54,15,16,16,0,OPTIMAL,0.0810,S|LjHLER?G`B@BA@`_W?[oCAWOGO_K_?G
856,20,54,16,16,16,0,OPTIMAL,0.0932,S}E\H\xAWQ`HABSGGCI_AS?CO?W_?m_??
857,20,54,16,16,16,0,OPTIMAL,0.0976,S|\GwkF@gK_e@D@W?gGI@?OK??w?@]i??
858,20,54,14,15,15,0,OPTIMAL,0.4561,S{E[LCb?wBfSB@@__OwCB??^_?E??L_GG
859,20,54,16,16,16,0,OPTIMAL,0.1442,S{ejILD@Y`GDOHCABdE_?S?D??Y??Y_QO
860,20,54,14,16,16,0,OPTIMAL,0.0907,S}egO[F@gKcpH@G`NOH?BG?SW?e_?E??C
861,20,54,16,16,16,0,OPTIMAL,0.1395,S~\Oy\COI_abCB?F?Ag?h?CKCs?GGGH?G
862,20,54,16,17,17,0,OPTIMAL,0.0210,S{khGWP?G@_D?CEWACFN{W?EOqo_@G?@K
863,20,54,15,16,16,0,OPTIMAL,0.0622,S|XmScR?wE_X?[?W_KGt???CO?W_?Xo?s
864,20,54,16,16,16,0,OPTIMAL,0.1285,S|[wQTHOoCbOC@s?Q?K?Bc?IO?G_EAC}C
865,20,54,15,16,16,0,OPTIMAL,0.0709,S~mQgnA`GL_T?J@a?b?G`@CCCOGG?W?_W
866,20,54,14,15,15,0,OPTIMAL,0.3903,S~uKKcZ@_D_B?J?I_@WPCBCC?EW??w?gW
867,20,54,16,16,16,0,OPTIMAL,0.0858,S|CWgKL_G@_F_EcIo?W?U??s?AWpAFf_?
868,20,54,16,16,16,0,OPTIMAL,0.5608,S}kzjDB?WD_R?tS_Y?E?@c??O?k?@[??S
869,20,54,17,17,17,0,OPTIMAL,0.0643,S~u[KCB?wD_F?L?g?SGk?c?E@`WCAgC?c
870,20,54,16,17,17,0,OPTIMAL,0.1824,S~SWhdfWGX@DAB?J?@g@Q?IC?_YPGA@?C
871,20,54,16,16,16,0,OPTIMAL,1.6486,S~\hXSJ?wD`So?c?o?Y_ES?DO?M?CE??C
872,20,54,16,16,16,0,OPTIMAL,0.4647,S|c[KEH_[@`K?X?H_?wM?BPCK?GG?^k??
873,20,54,17,17,17,0,OPTIMAL,0.0743,S{lyHCF@hJCWGPGOkOeg?o?EO?Ow??g?_
874,20,54,15,16,16,0,OPTIMAL,0.5279,S~vI]HDPI@_F`O@Op_?W@A?KC?sO@CO?C
875,20,54,15,17,17,0,OPTIMAL,0.3089,S~[xPShAZODPGBG@`@_?XAAG?Gg?@WSG?
876,20,54,17,17,17,0,OPTIMAL,0.1595,S~tIILD@WI_o?`@@XowO@B?CC?g?@W?@s
877,20,54,13,15,15,0,OPTIMAL,1.6313,S|KWGKBC??aBD@?B??wGV@EC?WMk_R^?C
878,20,54,17,17,17,0,OPTIMAL,0.2187,S~VK[sXAWQ`BAD?D_AWOc?Cc?OW?_W?_S
879,20,54,17,17,17,0,OPTIMAL,0.0448,S|L}KkTDGB?d@R@@_HO?T?Og@?gM??I?C
880,20,54,15,16,16,0,OPTIMAL,0.1670,S~qGGMD@[fQ@CaT_h_GGBO?HG?a?@W?@S
881,20,54,16,16,16,0,OPTIMAL,0.1194,S~M\KKF@GD_rg_G_cOH?BJ_?a?HO?U_??
882,20,54,17,17,17,0,OPTIMAL,0.0400,S|e[kOHAK@_B?B_I?DKBA_OEw]B??M??K
883,20,54,16,16,16,0,OPTIMAL,0.2535,S{l}IKD?WE_p@B@@_bOH`D_AQ?GC?W_?W
884,20,54,15,15,15,0,OPTIMAL,1.6953,S~cWGlPOYAw@OB?r?HKCI?_SA@K[?_W?C
885,20,54,14,16,16,0,OPTIMAL,1.0458,S|[WYTFoK__FC@??_?w?ZCAsOE?hGG_?K
886,20,54,15,15,15,0,OPTIMAL,2.6539,S|\GO[B@WH_F?FE?@OGcBs??O?W??yLOs
887,20,54,16,17,17,0,OPTIMAL,0.0885,S~lQih@OI@wAc@C\_Ag@a?CS?`O@?g?Ag
888,20,54,14,17,17,0,OPTIMAL,0.0355,S~TWwgF?wcaJ?TCPH_?W@q?AW?Go?G_?K
889,20,54,15,16,16,0,OPTIMAL,0.2580,S~t[osRAOQ_W?P?S_Aw?H?@K??w?GoSh_
890,20,54,16,16,16,0,OPTIMAL,1.4197,S{E\[KiAgP@DABAA_D?oOc?B_?C??X`P{
891,20,54,15,16,16,0,OPTIMAL,0.7537,S{khWwL@WHa?CP@P__g?HC@Fs?z??J??C
892,20,54,17,17,17,0,OPTIMAL,0.0892,S|~GsSJAWPpGAP_oOGKCAC_E??[_?WC?o
893,20,54,17,17,17,0,OPTIMAL,0.0703,S~VK[MQcK@bSA_A__OWCKA@cGCGOCOOCC
894,20,54,17,17,17,0,OPTIMAL,0.0447,S~vIG[LOoQh@OFOc?QIK?O_CA?[o?CO?C
895,20,54,15,15,15,0,OPTIMAL,1.7508,S|CwwkkBGP_D?F?L_EGPOIG@g?M??Ko?K
896,20,54,17,17,17,0,OPTIMAL,0.0513,S~s[GKF@gYP@_r_@o?kc?__CU?Ow?Ao??
897,20,54,14,16,16,0,OPTIMAL,0.2101,S|\Y]hD@WI_ec?C?aGKA@_OC?@s?Eg?EC
898,20,54,15,16,16,0,OPTIMAL,0.1455,S{mXpSJIRCGPOBs@AOgc@C?W?@g_AO_?S
899,20,54,15,16,16,0,OPTIMAL,0.6963,S|[OGkXCW``KQ@O@_GgKB??T?@Mg?wE@_
900,20,54,17,17,17,0,OPTIMAL,0.0281,S|MSkE@?wB_F?s?SqUFw?W?D_?H??Z??G
901,20,54,18,18,18,0,OPTIMAL,0.0110,S~vKccYaGP`D?J_kOAK?`_CE??[?@c?B?
902,20,54,16,16,16,0,OPTIMAL,0.2266,Sx^KW[Lg_S?@?b?a_@WCK?cC_SX_WGoOC
903,20,54,15,16,16,0,OPTIMAL,0.1123,S}lgo\V@Y`Y?o@c@A?g?J_@Q?CK?AS?AC
904,20,54,16,17,17,0,OPTIMAL,0.0831,S|\[gKB?gCaPD@@^__WGB@?K@`?AAMK??
905,20,54,17,17,17,0,OPTIMAL,0.1322,S~nSgcTCW`_K@H@@_ogGB??[C?oEH?e??
906,20,54,16,16,16,0,OPTIMAL,0.1558,S{k{kcR?gC_X?X?J_FNK?o?D??]??Q??S
907,20,54,17,17,17,0,OPTIMAL,0.0536,S~TIMEPCWB_Y?pFdAAGoAC?SW?Oo?Io??
908,20,54,16,16,16,0,OPTIMAL,0.4302,S|kphKd`Cga@_Bc@q?G_A?@SOCG_?~G_?
909,20,54,15,16,16,0,OPTIMAL,1.8149,S}ejXKdWaC_ROaO__OW?FO_PY??S?Go?G
910,20,54,16,17,17,0,OPTIMAL,0.0680,S~\meEB_gD_R?b?B_OO?L?`KAg?COGD?G
911,20,54,16,16,16,0,OPTIMAL,0.1368,S}E\Zt`OWqY?o@_@g?q?H?@K?Ci?@a?@C
912,20,54,16,16,16,0,OPTIMAL,0.1546,S|KwwkF@geAgD@Y?H?Mo@o?D??[??o??s
913,20,54,16,16,16,0,OPTIMAL,0.1848,S~nOgMD`K@_F_G?I_@[?TcGAO?Gf?Oc?C
914,20,54,14,15,15,0,OPTIMAL,0.5310,S|LjJC`?WEcP?bGNB_AG@O?NO?k_?K??K
915,20,54,15,17,17,0,OPTIMAL,0.0394,S~cYglQrcoQ@_AAAp?W?D_?M??[??K?Ck
916,20,54,15,16,16,0,OPTIMAL,0.1349,S|mhX_PcK_aBCD?D??w?L?Cz`oE??I??K
917,20,54,17,17,17,0,OPTIMAL,0.0464,S~dYYLIqI@_D?F?D_Ag@hoC?Go?P?G@?K
918,20,54,15,16,16,0,OPTIMAL,0.1184,S~DYYNA_gD_R?c_C_AW?F??uYB?_?Go?K
919,20,54,16,17,17,0,OPTIMAL,0.0305,S|CGwkRChaAH?RWQHgIO@O?LW?O_?M_?K
